applicant_profile_id,profile_name,profile_source,school_id,school_name,score_model,score_group,component_column,component_label,raw_applicant_value,raw_school_value,applicant_value_band,school_value_band,delta_value,delta_band,raw_context,normalized_score,component_weight,weight_basis,weighted_contribution,component_coverage_status,source_type,source_name,source_url,data_confidence,formula_note,missing_reason,warning
template_profile,Template Profile,public_template,md_arizona_state_university_john_shufeldt_school_of_medicine_and_medical_engineerin,Arizona State University John Shufeldt School of Medicine and Medical Engineering,Decision Rank,Overall School Value,attendance_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://lcme.org/directory/accredited-programs/,derived,weighted average of present attendance components,no present attendance components,
template_profile,Template Profile,public_template,md_arizona_state_university_john_shufeldt_school_of_medicine_and_medical_engineerin,Arizona State University John Shufeldt School of Medicine and Medical Engineering,Decision Rank,Overall School Value,regret_index_score,Regret Index,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://lcme.org/directory/accredited-programs/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_arcom_arkansas_college_of_osteopathic_medicine_fort_smith_arkansas,Arkansas College of Osteopathic Medicine,Decision Rank,Overall School Value,admissions_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present admissions components,no present admissions components,
template_profile,Template Profile,public_template,do_arcom_arkansas_college_of_osteopathic_medicine_fort_smith_arkansas,Arkansas College of Osteopathic Medicine,Decision Rank,Overall School Value,attendance_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present attendance components,no present attendance components,
template_profile,Template Profile,public_template,do_arcom_arkansas_college_of_osteopathic_medicine_fort_smith_arkansas,Arkansas College of Osteopathic Medicine,Decision Rank,Overall School Value,regret_index_score,Regret Index,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_bucom_baptist_health_sciences_university_college_of_osteopathic_medicine_memphis,Baptist Health Sciences University College of Osteopathic Medicine,Decision Rank,Overall School Value,admissions_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present admissions components,no present admissions components,
template_profile,Template Profile,public_template,do_bucom_baptist_health_sciences_university_college_of_osteopathic_medicine_memphis,Baptist Health Sciences University College of Osteopathic Medicine,Decision Rank,Overall School Value,attendance_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present attendance components,no present attendance components,
template_profile,Template Profile,public_template,do_bucom_baptist_health_sciences_university_college_of_osteopathic_medicine_memphis,Baptist Health Sciences University College of Osteopathic Medicine,Decision Rank,Overall School Value,regret_index_score,Regret Index,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_bcsom_burrell_college_school_of_osteopathic_medicine_las_cruces_new_mexico,Burrell College School of Osteopathic Medicine,Decision Rank,Overall School Value,admissions_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present admissions components,no present admissions components,
template_profile,Template Profile,public_template,do_bcsom_burrell_college_school_of_osteopathic_medicine_las_cruces_new_mexico,Burrell College School of Osteopathic Medicine,Decision Rank,Overall School Value,attendance_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present attendance components,no present attendance components,
template_profile,Template Profile,public_template,do_bcsom_burrell_college_school_of_osteopathic_medicine_las_cruces_new_mexico,Burrell College School of Osteopathic Medicine,Decision Rank,Overall School Value,regret_index_score,Regret Index,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_bcsom_fl_burrell_college_school_of_osteopathic_medicine_florida_melbourne_florid,"Burrell College School of Osteopathic Medicine, Florida",Decision Rank,Overall School Value,admissions_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present admissions components,no present admissions components,
template_profile,Template Profile,public_template,do_bcsom_fl_burrell_college_school_of_osteopathic_medicine_florida_melbourne_florid,"Burrell College School of Osteopathic Medicine, Florida",Decision Rank,Overall School Value,attendance_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present attendance components,no present attendance components,
template_profile,Template Profile,public_template,do_bcsom_fl_burrell_college_school_of_osteopathic_medicine_florida_melbourne_florid,"Burrell College School of Osteopathic Medicine, Florida",Decision Rank,Overall School Value,regret_index_score,Regret Index,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_chsu_com_california_health_sciences_university_college_of_osteopathic_medicine_c,California Health Sciences University College of Osteopathic Medicine,Decision Rank,Overall School Value,admissions_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present admissions components,no present admissions components,
template_profile,Template Profile,public_template,do_chsu_com_california_health_sciences_university_college_of_osteopathic_medicine_c,California Health Sciences University College of Osteopathic Medicine,Decision Rank,Overall School Value,attendance_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present attendance components,no present attendance components,
template_profile,Template Profile,public_template,do_chsu_com_california_health_sciences_university_college_of_osteopathic_medicine_c,California Health Sciences University College of Osteopathic Medicine,Decision Rank,Overall School Value,regret_index_score,Regret Index,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_cusom_campbell_university_jerry_m_wallace_school_of_osteopathic_medicine_buies_c,Campbell University Jerry M. Wallace School of Osteopathic Medicine,Decision Rank,Overall School Value,admissions_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present admissions components,no present admissions components,
template_profile,Template Profile,public_template,do_cusom_campbell_university_jerry_m_wallace_school_of_osteopathic_medicine_buies_c,Campbell University Jerry M. Wallace School of Osteopathic Medicine,Decision Rank,Overall School Value,attendance_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present attendance components,no present attendance components,
template_profile,Template Profile,public_template,do_cusom_campbell_university_jerry_m_wallace_school_of_osteopathic_medicine_buies_c,Campbell University Jerry M. Wallace School of Osteopathic Medicine,Decision Rank,Overall School Value,regret_index_score,Regret Index,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_dmu_com_des_moines_university_college_of_osteopathic_medicine_west_des_moines_io,Des Moines University College of Osteopathic Medicine,Decision Rank,Overall School Value,admissions_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present admissions components,no present admissions components,
template_profile,Template Profile,public_template,do_dmu_com_des_moines_university_college_of_osteopathic_medicine_west_des_moines_io,Des Moines University College of Osteopathic Medicine,Decision Rank,Overall School Value,attendance_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present attendance components,no present attendance components,
template_profile,Template Profile,public_template,do_dmu_com_des_moines_university_college_of_osteopathic_medicine_west_des_moines_io,Des Moines University College of Osteopathic Medicine,Decision Rank,Overall School Value,regret_index_score,Regret Index,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_duqcom_duquesne_university_nasuti_college_of_osteopathic_medicine_pittsburgh_pen,Duquesne University Nasuti College of Osteopathic Medicine,Decision Rank,Overall School Value,admissions_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present admissions components,no present admissions components,
template_profile,Template Profile,public_template,do_duqcom_duquesne_university_nasuti_college_of_osteopathic_medicine_pittsburgh_pen,Duquesne University Nasuti College of Osteopathic Medicine,Decision Rank,Overall School Value,attendance_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present attendance components,no present attendance components,
template_profile,Template Profile,public_template,do_duqcom_duquesne_university_nasuti_college_of_osteopathic_medicine_pittsburgh_pen,Duquesne University Nasuti College of Osteopathic Medicine,Decision Rank,Overall School Value,regret_index_score,Regret Index,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_dyu_com_d_youville_university_college_of_osteopathic_medicine_buffalo_new_york,D’Youville University College of Osteopathic Medicine,Decision Rank,Overall School Value,admissions_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present admissions components,no present admissions components,
template_profile,Template Profile,public_template,do_dyu_com_d_youville_university_college_of_osteopathic_medicine_buffalo_new_york,D’Youville University College of Osteopathic Medicine,Decision Rank,Overall School Value,attendance_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present attendance components,no present attendance components,
template_profile,Template Profile,public_template,do_dyu_com_d_youville_university_college_of_osteopathic_medicine_buffalo_new_york,D’Youville University College of Osteopathic Medicine,Decision Rank,Overall School Value,regret_index_score,Regret Index,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_vcom_auburn_campus_edward_via_college_of_osteopathic_medicine_auburn_alabama,Edward Via College of Osteopathic Medicine,Decision Rank,Overall School Value,admissions_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present admissions components,no present admissions components,
template_profile,Template Profile,public_template,do_vcom_auburn_campus_edward_via_college_of_osteopathic_medicine_auburn_alabama,Edward Via College of Osteopathic Medicine,Decision Rank,Overall School Value,attendance_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present attendance components,no present attendance components,
template_profile,Template Profile,public_template,do_vcom_auburn_campus_edward_via_college_of_osteopathic_medicine_auburn_alabama,Edward Via College of Osteopathic Medicine,Decision Rank,Overall School Value,regret_index_score,Regret Index,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_vcom_carolinas_edward_via_college_of_osteopathic_medicine_spartanburg_south_caro,Edward Via College of Osteopathic Medicine,Decision Rank,Overall School Value,admissions_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present admissions components,no present admissions components,
template_profile,Template Profile,public_template,do_vcom_carolinas_edward_via_college_of_osteopathic_medicine_spartanburg_south_caro,Edward Via College of Osteopathic Medicine,Decision Rank,Overall School Value,attendance_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present attendance components,no present attendance components,
template_profile,Template Profile,public_template,do_vcom_carolinas_edward_via_college_of_osteopathic_medicine_spartanburg_south_caro,Edward Via College of Osteopathic Medicine,Decision Rank,Overall School Value,regret_index_score,Regret Index,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_vcom_virginia_edward_via_college_of_osteopathic_medicine_blacksburg_virginia,Edward Via College of Osteopathic Medicine,Decision Rank,Overall School Value,admissions_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present admissions components,no present admissions components,
template_profile,Template Profile,public_template,do_vcom_virginia_edward_via_college_of_osteopathic_medicine_blacksburg_virginia,Edward Via College of Osteopathic Medicine,Decision Rank,Overall School Value,attendance_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present attendance components,no present attendance components,
template_profile,Template Profile,public_template,do_vcom_virginia_edward_via_college_of_osteopathic_medicine_blacksburg_virginia,Edward Via College of Osteopathic Medicine,Decision Rank,Overall School Value,regret_index_score,Regret Index,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_vcom_louisiana_edward_via_college_of_osteopathic_medicine_louisiana_campus_monro,Edward Via College of Osteopathic Medicine-Louisiana Campus,Decision Rank,Overall School Value,admissions_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present admissions components,no present admissions components,
template_profile,Template Profile,public_template,do_vcom_louisiana_edward_via_college_of_osteopathic_medicine_louisiana_campus_monro,Edward Via College of Osteopathic Medicine-Louisiana Campus,Decision Rank,Overall School Value,attendance_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present attendance components,no present attendance components,
template_profile,Template Profile,public_template,do_vcom_louisiana_edward_via_college_of_osteopathic_medicine_louisiana_campus_monro,Edward Via College of Osteopathic Medicine-Louisiana Campus,Decision Rank,Overall School Value,regret_index_score,Regret Index,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_icom_idaho_college_of_osteopathic_medicine_meridian_idaho,Idaho College of Osteopathic Medicine,Decision Rank,Overall School Value,admissions_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present admissions components,no present admissions components,
template_profile,Template Profile,public_template,do_icom_idaho_college_of_osteopathic_medicine_meridian_idaho,Idaho College of Osteopathic Medicine,Decision Rank,Overall School Value,attendance_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present attendance components,no present attendance components,
template_profile,Template Profile,public_template,do_icom_idaho_college_of_osteopathic_medicine_meridian_idaho,Idaho College of Osteopathic Medicine,Decision Rank,Overall School Value,regret_index_score,Regret Index,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_illinoiscom_illinois_college_of_osteopathic_medicine_chicago_illinois,Illinois College of Osteopathic Medicine,Decision Rank,Overall School Value,admissions_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present admissions components,no present admissions components,
template_profile,Template Profile,public_template,do_illinoiscom_illinois_college_of_osteopathic_medicine_chicago_illinois,Illinois College of Osteopathic Medicine,Decision Rank,Overall School Value,attendance_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present attendance components,no present attendance components,
template_profile,Template Profile,public_template,do_illinoiscom_illinois_college_of_osteopathic_medicine_chicago_illinois,Illinois College of Osteopathic Medicine,Decision Rank,Overall School Value,regret_index_score,Regret Index,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_iupcom_indiana_university_of_pennsylvania_college_of_osteopathic_medicine_indian,Indiana University of Pennsylvania College of Osteopathic Medicine,Decision Rank,Overall School Value,admissions_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present admissions components,no present admissions components,
template_profile,Template Profile,public_template,do_iupcom_indiana_university_of_pennsylvania_college_of_osteopathic_medicine_indian,Indiana University of Pennsylvania College of Osteopathic Medicine,Decision Rank,Overall School Value,attendance_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present attendance components,no present attendance components,
template_profile,Template Profile,public_template,do_iupcom_indiana_university_of_pennsylvania_college_of_osteopathic_medicine_indian,Indiana University of Pennsylvania College of Osteopathic Medicine,Decision Rank,Overall School Value,regret_index_score,Regret Index,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_kcu_com_joplin_kansas_city_university_of_medicine_and_biosciences_college_of_ost,Kansas City University of Medicine and Biosciences College of Osteopathic Medicine,Decision Rank,Overall School Value,admissions_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present admissions components,no present admissions components,
template_profile,Template Profile,public_template,do_kcu_com_joplin_kansas_city_university_of_medicine_and_biosciences_college_of_ost,Kansas City University of Medicine and Biosciences College of Osteopathic Medicine,Decision Rank,Overall School Value,attendance_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present attendance components,no present attendance components,
template_profile,Template Profile,public_template,do_kcu_com_joplin_kansas_city_university_of_medicine_and_biosciences_college_of_ost,Kansas City University of Medicine and Biosciences College of Osteopathic Medicine,Decision Rank,Overall School Value,regret_index_score,Regret Index,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_kcu_com_kansas_city_university_of_medicine_and_biosciences_college_of_osteopathi,Kansas City University of Medicine and Biosciences College of Osteopathic Medicine,Decision Rank,Overall School Value,admissions_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present admissions components,no present admissions components,
template_profile,Template Profile,public_template,do_kcu_com_kansas_city_university_of_medicine_and_biosciences_college_of_osteopathi,Kansas City University of Medicine and Biosciences College of Osteopathic Medicine,Decision Rank,Overall School Value,attendance_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present attendance components,no present attendance components,
template_profile,Template Profile,public_template,do_kcu_com_kansas_city_university_of_medicine_and_biosciences_college_of_osteopathi,Kansas City University of Medicine and Biosciences College of Osteopathic Medicine,Decision Rank,Overall School Value,regret_index_score,Regret Index,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_kansascom_kansas_health_sciences_center_kansas_college_of_osteopathic_medicine_w,Kansas Health Sciences Center Kansas College of Osteopathic Medicine,Decision Rank,Overall School Value,admissions_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present admissions components,no present admissions components,
template_profile,Template Profile,public_template,do_kansascom_kansas_health_sciences_center_kansas_college_of_osteopathic_medicine_w,Kansas Health Sciences Center Kansas College of Osteopathic Medicine,Decision Rank,Overall School Value,attendance_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present attendance components,no present attendance components,
template_profile,Template Profile,public_template,do_kansascom_kansas_health_sciences_center_kansas_college_of_osteopathic_medicine_w,Kansas Health Sciences Center Kansas College of Osteopathic Medicine,Decision Rank,Overall School Value,regret_index_score,Regret Index,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_lecom_bradenton_lake_erie_college_of_osteopathic_medicine_bradenton_bradenton_fl,Lake Erie College of Osteopathic Medicine – Bradenton,Decision Rank,Overall School Value,admissions_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present admissions components,no present admissions components,
template_profile,Template Profile,public_template,do_lecom_bradenton_lake_erie_college_of_osteopathic_medicine_bradenton_bradenton_fl,Lake Erie College of Osteopathic Medicine – Bradenton,Decision Rank,Overall School Value,attendance_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present attendance components,no present attendance components,
template_profile,Template Profile,public_template,do_lecom_bradenton_lake_erie_college_of_osteopathic_medicine_bradenton_bradenton_fl,Lake Erie College of Osteopathic Medicine – Bradenton,Decision Rank,Overall School Value,regret_index_score,Regret Index,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_lecom_elmira_lake_erie_college_of_osteopathic_medicine_elmira_elmira_new_york,Lake Erie College of Osteopathic Medicine – Elmira,Decision Rank,Overall School Value,admissions_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present admissions components,no present admissions components,
template_profile,Template Profile,public_template,do_lecom_elmira_lake_erie_college_of_osteopathic_medicine_elmira_elmira_new_york,Lake Erie College of Osteopathic Medicine – Elmira,Decision Rank,Overall School Value,attendance_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present attendance components,no present attendance components,
template_profile,Template Profile,public_template,do_lecom_elmira_lake_erie_college_of_osteopathic_medicine_elmira_elmira_new_york,Lake Erie College of Osteopathic Medicine – Elmira,Decision Rank,Overall School Value,regret_index_score,Regret Index,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_lecom_lake_erie_college_of_osteopathic_medicine_erie_erie_pennsylvania,Lake Erie College of Osteopathic Medicine – Erie,Decision Rank,Overall School Value,admissions_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present admissions components,no present admissions components,
template_profile,Template Profile,public_template,do_lecom_lake_erie_college_of_osteopathic_medicine_erie_erie_pennsylvania,Lake Erie College of Osteopathic Medicine – Erie,Decision Rank,Overall School Value,attendance_score,Score,,,,,,,Derived score from configured present components,,45,present_components_only,,missing,missing,user_preferences.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,derived,weighted average of present attendance components,no present attendance components,
