source_table,source_row_number,source_school_name,source_state,source_degree_type,best_school_id,best_school_name,best_match_score,second_school_id,second_school_name,second_match_score,match_label,review_reason,recommended_action
aamc_msar_deposit_information.csv,125,San Juan Bautista School of Medicine,PR,MD,,,0,,,0,no_match,no_compatible_active_school,review source match
aamc_msar_deposit_information.csv,126,Universidad Central del Caribe School of Medicine,PR,MD,,,0,,,0,no_match,no_compatible_active_school,review source match
aamc_msar_deposit_information.csv,127,University of Puerto Rico School of Medicine,PR,MD,,,0,,,0,no_match,no_compatible_active_school,review source match
aamc_msar_deposit_information.csv,130,University of South Carolina School of Medicine Columbia,SC,MD,md_university_of_south_carolina_school_of_medicine_greenville_greenville_south_caro,"University of South Carolina School of Medicine, Greenville",0.843,md_medical_university_of_south_carolina_college_of_medicine_charleston_south_caroli,Medical University of South Carolina College of Medicine,0.82,review,ambiguous_match_gap,review source match
aamc_msar_deposit_information.csv,134,Meharry Medical College,TN,MD,md_meharry_medical_college_school_of_medicine_nashville_tennessee,Meharry Medical College School of Medicine,0.742,md_thomas_f_frist_jr_college_of_medicine_at_belmont_university_nashville_tennessee,"Thomas F. Frist, Jr. College of Medicine at Belmont University",0.474,no_match,low_match_score,review source match
aamc_msar_deposit_information.csv,139,Baylor College of Medicine,TX,MD,md_baylor_college_of_medicine_school_of_medicine_houston_texas,Baylor College of Medicine School of Medicine,0.868,md_the_university_of_texas_at_tyler_school_of_medicine_tyler_texas,The University of Texas at Tyler School of Medicine,0.557,review,below_safe_threshold,review source match
aamc_msar_deposit_information.csv,152,Eastern Virginia Medical School,VA,MD,md_virginia_tech_carilion_school_of_medicine_roanoke_virginia,Virginia Tech Carilion School of Medicine,0.725,md_eastern_virginia_medical_school_at_old_dominion_university_norfolk_virginia,Eastern Virginia Medical School at Old Dominion University,0.721,no_match,low_match_score,review source match
aamc_msar_deposit_information.csv,163,University of British Columbia Faculty of Medicine,BC,MD,,,0,,,0,no_match,no_compatible_active_school,review source match
aamc_msar_deposit_information.csv,164,"Max Rady College of Medicine, Rady Faculty of Health Sciences, University of Manitoba",MB,MD,,,0,,,0,no_match,no_compatible_active_school,review source match
aamc_msar_deposit_information.csv,165,Memorial University of Newfoundland Faculty of Medicine,NL,MD,,,0,,,0,no_match,no_compatible_active_school,review source match
aamc_msar_deposit_information.csv,166,Dalhousie University Faculty of Medicine,NS,MD,,,0,,,0,no_match,no_compatible_active_school,review source match
aamc_msar_deposit_information.csv,167,McMaster University Michael G. DeGroote School of Medicine,ON,MD,,,0,,,0,no_match,no_compatible_active_school,review source match
aamc_msar_deposit_information.csv,168,Northern Ontario School of Medicine,ON,MD,,,0,,,0,no_match,no_compatible_active_school,review source match
aamc_msar_deposit_information.csv,170,The University of Western Ontario - Schulich School of Medicine & Dentistry,ON,MD,,,0,,,0,no_match,no_compatible_active_school,review source match
aamc_msar_deposit_information.csv,172,University of Ottawa Faculty of Medicine,ON,MD,,,0,,,0,no_match,no_compatible_active_school,review source match
aamc_msar_deposit_information.csv,173,University of Toronto Temerty Faculty of Medicine,ON,MD,,,0,,,0,no_match,no_compatible_active_school,review source match
aamc_msar_deposit_information.csv,174,Universite de Montreal Faculty of Medicine,QC,MD,,,0,,,0,no_match,no_compatible_active_school,review source match
aamc_msar_deposit_information.csv,175,Universite de Sherbrooke Faculty of Medicine,QC,MD,,,0,,,0,no_match,no_compatible_active_school,review source match
aamc_msar_deposit_information.csv,176,University of Saskatchewan College of Medicine,SK,MD,,,0,,,0,no_match,no_compatible_active_school,review source match
aamc_msar_deposit_information.csv,80,University of North Carolina at Chapel Hill School of Medicine,NC,MD,md_university_of_north_carolina_school_of_medicine_chapel_hill_north_carolina,University of North Carolina School of Medicine,0.872,md_brody_school_of_medicine_at_east_carolina_university_greenville_north_carolina,Brody School of Medicine at East Carolina University,0.747,review,below_safe_threshold,review source match
aamc_msar_gender_sexual_minority_support.csv,121,Pennsylvania State University College of Medicine,PA,MD,md_drexel_university_college_of_medicine_philadelphia_pennsylvania,Drexel University College of Medicine,0.75,md_penn_state_college_of_medicine_hershey_pennsylvania,Penn State College of Medicine,0.74,review,ambiguous_match_gap,review source match
aamc_msar_gender_sexual_minority_support.csv,122,Perelman School of Medicine at the University of Pennsylvania,PA,MD,md_raymond_and_ruth_perelman_school_of_medicine_at_the_university_of_pennsylvania_p,Raymond and Ruth Perelman School of Medicine at the University of Pennsylvania,0.881,md_university_of_pittsburgh_school_of_medicine_pittsburgh_pennsylvania,University of Pittsburgh School of Medicine,0.706,review,below_safe_threshold,review source match
aamc_msar_gender_sexual_minority_support.csv,125,Ponce Health Sciences University School of Medicine,PR,MD,,,0,,,0,no_match,no_compatible_active_school,review source match
aamc_msar_gender_sexual_minority_support.csv,126,San Juan Bautista School of Medicine,PR,MD,,,0,,,0,no_match,no_compatible_active_school,review source match
aamc_msar_gender_sexual_minority_support.csv,127,Universidad Central del Caribe School of Medicine,PR,MD,,,0,,,0,no_match,no_compatible_active_school,review source match
aamc_msar_gender_sexual_minority_support.csv,128,University of Puerto Rico School of Medicine,PR,MD,,,0,,,0,no_match,no_compatible_active_school,review source match
aamc_msar_gender_sexual_minority_support.csv,131,University of South Carolina School of Medicine Columbia,SC,MD,md_university_of_south_carolina_school_of_medicine_greenville_greenville_south_caro,"University of South Carolina School of Medicine, Greenville",0.843,md_medical_university_of_south_carolina_college_of_medicine_charleston_south_caroli,Medical University of South Carolina College of Medicine,0.82,review,ambiguous_match_gap,review source match
aamc_msar_gender_sexual_minority_support.csv,135,Meharry Medical College,TN,MD,md_meharry_medical_college_school_of_medicine_nashville_tennessee,Meharry Medical College School of Medicine,0.742,md_thomas_f_frist_jr_college_of_medicine_at_belmont_university_nashville_tennessee,"Thomas F. Frist, Jr. College of Medicine at Belmont University",0.474,no_match,low_match_score,review source match
aamc_msar_gender_sexual_minority_support.csv,139,Anne Burnett Marion School of Medicine at TCU,TX,MD,md_anne_burnett_marion_school_of_medicine_at_texas_christian_university_fort_worth_,Anne Burnett Marion School of Medicine at Texas Christian University,0.772,md_baylor_college_of_medicine_school_of_medicine_houston_texas,Baylor College of Medicine School of Medicine,0.551,review,below_safe_threshold,review source match
aamc_msar_gender_sexual_minority_support.csv,140,Baylor College of Medicine,TX,MD,md_baylor_college_of_medicine_school_of_medicine_houston_texas,Baylor College of Medicine School of Medicine,0.868,md_the_university_of_texas_at_tyler_school_of_medicine_tyler_texas,The University of Texas at Tyler School of Medicine,0.557,review,below_safe_threshold,review source match
aamc_msar_gender_sexual_minority_support.csv,141,McGovern Medical School at the University of Texas Health Science Center at Houston,TX,MD,md_texas_tech_university_health_sciences_center_school_of_medicine_lubbock_texas,Texas Tech University Health Sciences Center School of Medicine,0.785,md_mcgovern_medical_school_at_uthealth_houston_houston_texas,McGovern Medical School at UTHealth Houston,0.727,review,below_safe_threshold,review source match
aamc_msar_gender_sexual_minority_support.csv,142,Texas A&M University School of Medicine,TX,MD,md_the_university_of_texas_at_tyler_school_of_medicine_tyler_texas,The University of Texas at Tyler School of Medicine,0.865,md_dell_medical_school_university_of_texas_at_austin_austin_texas,Dell Medical School – University of Texas at Austin,0.81,review,below_safe_threshold,review source match
aamc_msar_gender_sexual_minority_support.csv,146,The University of Texas Health Science Center at San Antonio Joe R. and Teresa Lozano Long School of Medicine,TX,MD,md_the_university_of_texas_at_san_antonio_joe_r_and_teresa_lozano_long_school_of_me,The University of Texas at San Antonio Joe R. and Teresa Lozano Long School of Medicine,0.863,md_texas_tech_university_health_sciences_center_school_of_medicine_lubbock_texas,Texas Tech University Health Sciences Center School of Medicine,0.755,review,below_safe_threshold,review source match
aamc_msar_gender_sexual_minority_support.csv,153,Eastern Virginia Medical School,VA,MD,md_virginia_tech_carilion_school_of_medicine_roanoke_virginia,Virginia Tech Carilion School of Medicine,0.725,md_eastern_virginia_medical_school_at_old_dominion_university_norfolk_virginia,Eastern Virginia Medical School at Old Dominion University,0.721,no_match,low_match_score,review source match
aamc_msar_gender_sexual_minority_support.csv,164,University of British Columbia Faculty of Medicine,BC,MD,,,0,,,0,no_match,no_compatible_active_school,review source match
aamc_msar_gender_sexual_minority_support.csv,165,"Max Rady College of Medicine, Rady Faculty of Health Sciences, University of Manitoba",MB,MD,,,0,,,0,no_match,no_compatible_active_school,review source match
aamc_msar_gender_sexual_minority_support.csv,166,Memorial University of Newfoundland Faculty of Medicine,NL,MD,,,0,,,0,no_match,no_compatible_active_school,review source match
aamc_msar_gender_sexual_minority_support.csv,167,Dalhousie University Faculty of Medicine,NS,MD,,,0,,,0,no_match,no_compatible_active_school,review source match
aamc_msar_gender_sexual_minority_support.csv,168,McMaster University Michael G. DeGroote School of Medicine,ON,MD,,,0,,,0,no_match,no_compatible_active_school,review source match
aamc_msar_gender_sexual_minority_support.csv,169,Northern Ontario School of Medicine,ON,MD,,,0,,,0,no_match,no_compatible_active_school,review source match
aamc_msar_gender_sexual_minority_support.csv,17,"University of California, Los Angeles David Geffen School of Medicine",CA,MD,md_university_of_california_san_diego_school_of_medicine_san_diego_california,"University of California, San Diego School of Medicine",0.826,md_university_of_california_davis_school_of_medicine_davis_california,"University of California, Davis School of Medicine",0.819,review,ambiguous_match_gap,review source match
aamc_msar_gender_sexual_minority_support.csv,170,Queen's University Faculty of Health Sciences,ON,MD,,,0,,,0,no_match,no_compatible_active_school,review source match
aamc_msar_gender_sexual_minority_support.csv,171,The University of Western Ontario - Schulich School of Medicine & Dentistry,ON,MD,,,0,,,0,no_match,no_compatible_active_school,review source match
