review_id,review_status,review_reason,source_table,source_row_number,source_school_name,source_state,source_degree_type,school_id,school_name,match_score,second_match_score,recommended_action,created_date,resolved_date,resolution_notes
aamc_msar_community_college_coursework_csv_174_university_of_toronto_temerty_faculty_of_medicine_no_compatible_active_school,open,no_compatible_active_school,aamc_msar_community_college_coursework.csv,174,University of Toronto Temerty Faculty of Medicine,ON,MD,,,0,0,review source match,2026-06-05,,
aamc_msar_community_college_coursework_csv_175_universite_de_montreal_faculty_of_medicine_no_compatible_active_school,open,no_compatible_active_school,aamc_msar_community_college_coursework.csv,175,Universite de Montreal Faculty of Medicine,QC,MD,,,0,0,review source match,2026-06-05,,
aamc_msar_community_college_coursework_csv_176_university_of_saskatchewan_college_of_medicine_no_compatible_active_school,open,no_compatible_active_school,aamc_msar_community_college_coursework.csv,176,University of Saskatchewan College of Medicine,SK,MD,,,0,0,review source match,2026-06-05,,
aamc_msar_community_college_coursework_csv_17_university_of_california_los_angeles_david_geffen_school_of_medicine_ambiguous_match_gap,open,ambiguous_match_gap,aamc_msar_community_college_coursework.csv,17,"University of California, Los Angeles David Geffen School of Medicine",CA,MD,md_university_of_california_san_diego_school_of_medicine_san_diego_california,"University of California, San Diego School of Medicine",0.826,0.819,review source match,2026-06-05,,
aamc_msar_community_college_coursework_csv_55_louisiana_state_university_school_of_medicine_in_new_orleans_below_safe_threshold,open,below_safe_threshold,aamc_msar_community_college_coursework.csv,55,Louisiana State University School of Medicine in New Orleans,LA,MD,md_louisiana_state_university_school_of_medicine_in_shreveport_shreveport_louisiana,Louisiana State University School of Medicine in Shreveport,0.867,0.689,review source match,2026-06-05,,
aamc_msar_community_college_coursework_csv_5_arizona_state_university_school_of_medicine_and_advanced_medical_engineering_somme__below_safe_threshold,open,below_safe_threshold,aamc_msar_community_college_coursework.csv,5,Arizona State University School of Medicine and Advanced Medical Engineering (SOMME),AZ,MD,md_arizona_state_university_john_shufeldt_school_of_medicine_and_medical_engineerin,Arizona State University John Shufeldt School of Medicine and Medical Engineering,0.846,0.598,review source match,2026-06-05,,
aamc_msar_community_college_coursework_csv_65_central_michigan_university_college_of_medicine_below_safe_threshold,open,below_safe_threshold,aamc_msar_community_college_coursework.csv,65,Central Michigan University College of Medicine,MI,MD,md_covenant_healthcare_college_of_medicine_at_central_michigan_university_mount_ple,Covenant HealthCare College of Medicine at Central Michigan University,0.815,0.783,review source match,2026-06-05,,
aamc_msar_community_college_coursework_csv_6_university_of_arizona_college_of_medicine_ambiguous_match_gap,open,ambiguous_match_gap,aamc_msar_community_college_coursework.csv,6,University of Arizona College of Medicine,AZ,MD,md_university_of_arizona_college_of_medicine_tucson_tucson_arizona,University of Arizona College of Medicine - Tucson,0.909,0.897,review source match,2026-06-05,,
aamc_msar_community_college_coursework_csv_81_university_of_north_carolina_at_chapel_hill_school_of_medicine_below_safe_threshold,open,below_safe_threshold,aamc_msar_community_college_coursework.csv,81,University of North Carolina at Chapel Hill School of Medicine,NC,MD,md_university_of_north_carolina_school_of_medicine_chapel_hill_north_carolina,University of North Carolina School of Medicine,0.872,0.747,review source match,2026-06-05,,
aamc_msar_daca_policies_csv_121_pennsylvania_state_university_college_of_medicine_ambiguous_match_gap,open,ambiguous_match_gap,aamc_msar_daca_policies.csv,121,Pennsylvania State University College of Medicine,PA,MD,md_drexel_university_college_of_medicine_philadelphia_pennsylvania,Drexel University College of Medicine,0.75,0.74,review source match,2026-06-05,,
aamc_msar_daca_policies_csv_122_perelman_school_of_medicine_at_the_university_of_pennsylvania_below_safe_threshold,open,below_safe_threshold,aamc_msar_daca_policies.csv,122,Perelman School of Medicine at the University of Pennsylvania,PA,MD,md_raymond_and_ruth_perelman_school_of_medicine_at_the_university_of_pennsylvania_p,Raymond and Ruth Perelman School of Medicine at the University of Pennsylvania,0.881,0.706,review source match,2026-06-05,,
aamc_msar_daca_policies_csv_125_ponce_health_sciences_university_school_of_medicine_no_compatible_active_school,open,no_compatible_active_school,aamc_msar_daca_policies.csv,125,Ponce Health Sciences University School of Medicine,PR,MD,,,0,0,review source match,2026-06-05,,
aamc_msar_daca_policies_csv_126_san_juan_bautista_school_of_medicine_no_compatible_active_school,open,no_compatible_active_school,aamc_msar_daca_policies.csv,126,San Juan Bautista School of Medicine,PR,MD,,,0,0,review source match,2026-06-05,,
aamc_msar_daca_policies_csv_135_meharry_medical_college_low_match_score,open,low_match_score,aamc_msar_daca_policies.csv,135,Meharry Medical College,TN,MD,md_meharry_medical_college_school_of_medicine_nashville_tennessee,Meharry Medical College School of Medicine,0.742,0.474,review source match,2026-06-05,,
aamc_msar_daca_policies_csv_142_texas_a_m_university_school_of_medicine_below_safe_threshold,open,below_safe_threshold,aamc_msar_daca_policies.csv,142,Texas A&M University School of Medicine,TX,MD,md_the_university_of_texas_at_tyler_school_of_medicine_tyler_texas,The University of Texas at Tyler School of Medicine,0.865,0.81,review source match,2026-06-05,,
aamc_msar_daca_policies_csv_146_the_university_of_texas_health_science_center_at_san_antonio_joe_r_and_teresa_lozano_long_school_of_medicine_below_safe_threshold,open,below_safe_threshold,aamc_msar_daca_policies.csv,146,The University of Texas Health Science Center at San Antonio Joe R. and Teresa Lozano Long School of Medicine,TX,MD,md_the_university_of_texas_at_san_antonio_joe_r_and_teresa_lozano_long_school_of_me,The University of Texas at San Antonio Joe R. and Teresa Lozano Long School of Medicine,0.863,0.755,review source match,2026-06-05,,
aamc_msar_daca_policies_csv_17_university_of_california_los_angeles_david_geffen_school_of_medicine_ambiguous_match_gap,open,ambiguous_match_gap,aamc_msar_daca_policies.csv,17,"University of California, Los Angeles David Geffen School of Medicine",CA,MD,md_university_of_california_san_diego_school_of_medicine_san_diego_california,"University of California, San Diego School of Medicine",0.826,0.819,review source match,2026-06-05,,
aamc_msar_daca_policies_csv_81_university_of_north_carolina_at_chapel_hill_school_of_medicine_below_safe_threshold,open,below_safe_threshold,aamc_msar_daca_policies.csv,81,University of North Carolina at Chapel Hill School of Medicine,NC,MD,md_university_of_north_carolina_school_of_medicine_chapel_hill_north_carolina,University of North Carolina School of Medicine,0.872,0.747,review source match,2026-06-05,,
aamc_msar_deposit_information_csv_110_northeast_ohio_medical_university_below_safe_threshold,open,below_safe_threshold,aamc_msar_deposit_information.csv,110,Northeast Ohio Medical University,OH,MD,md_northeast_ohio_medical_university_college_of_medicine_rootstown_ohio,Northeast Ohio Medical University College of Medicine,0.795,0.648,review source match,2026-06-05,,
aamc_msar_deposit_information_csv_120_pennsylvania_state_university_college_of_medicine_ambiguous_match_gap,open,ambiguous_match_gap,aamc_msar_deposit_information.csv,120,Pennsylvania State University College of Medicine,PA,MD,md_drexel_university_college_of_medicine_philadelphia_pennsylvania,Drexel University College of Medicine,0.75,0.74,review source match,2026-06-05,,
aamc_msar_deposit_information_csv_121_perelman_school_of_medicine_at_the_university_of_pennsylvania_below_safe_threshold,open,below_safe_threshold,aamc_msar_deposit_information.csv,121,Perelman School of Medicine at the University of Pennsylvania,PA,MD,md_raymond_and_ruth_perelman_school_of_medicine_at_the_university_of_pennsylvania_p,Raymond and Ruth Perelman School of Medicine at the University of Pennsylvania,0.881,0.706,review source match,2026-06-05,,
aamc_msar_deposit_information_csv_124_ponce_health_sciences_university_school_of_medicine_no_compatible_active_school,open,no_compatible_active_school,aamc_msar_deposit_information.csv,124,Ponce Health Sciences University School of Medicine,PR,MD,,,0,0,review source match,2026-06-05,,
aamc_msar_deposit_information_csv_125_san_juan_bautista_school_of_medicine_no_compatible_active_school,open,no_compatible_active_school,aamc_msar_deposit_information.csv,125,San Juan Bautista School of Medicine,PR,MD,,,0,0,review source match,2026-06-05,,
aamc_msar_deposit_information_csv_126_universidad_central_del_caribe_school_of_medicine_no_compatible_active_school,open,no_compatible_active_school,aamc_msar_deposit_information.csv,126,Universidad Central del Caribe School of Medicine,PR,MD,,,0,0,review source match,2026-06-05,,
aamc_msar_deposit_information_csv_127_university_of_puerto_rico_school_of_medicine_no_compatible_active_school,open,no_compatible_active_school,aamc_msar_deposit_information.csv,127,University of Puerto Rico School of Medicine,PR,MD,,,0,0,review source match,2026-06-05,,
aamc_msar_deposit_information_csv_130_university_of_south_carolina_school_of_medicine_columbia_ambiguous_match_gap,open,ambiguous_match_gap,aamc_msar_deposit_information.csv,130,University of South Carolina School of Medicine Columbia,SC,MD,md_university_of_south_carolina_school_of_medicine_greenville_greenville_south_caro,"University of South Carolina School of Medicine, Greenville",0.843,0.82,review source match,2026-06-05,,
aamc_msar_deposit_information_csv_134_meharry_medical_college_low_match_score,open,low_match_score,aamc_msar_deposit_information.csv,134,Meharry Medical College,TN,MD,md_meharry_medical_college_school_of_medicine_nashville_tennessee,Meharry Medical College School of Medicine,0.742,0.474,review source match,2026-06-05,,
aamc_msar_deposit_information_csv_139_baylor_college_of_medicine_below_safe_threshold,open,below_safe_threshold,aamc_msar_deposit_information.csv,139,Baylor College of Medicine,TX,MD,md_baylor_college_of_medicine_school_of_medicine_houston_texas,Baylor College of Medicine School of Medicine,0.868,0.557,review source match,2026-06-05,,
aamc_msar_deposit_information_csv_152_eastern_virginia_medical_school_low_match_score,open,low_match_score,aamc_msar_deposit_information.csv,152,Eastern Virginia Medical School,VA,MD,md_virginia_tech_carilion_school_of_medicine_roanoke_virginia,Virginia Tech Carilion School of Medicine,0.725,0.721,review source match,2026-06-05,,
aamc_msar_deposit_information_csv_163_university_of_british_columbia_faculty_of_medicine_no_compatible_active_school,open,no_compatible_active_school,aamc_msar_deposit_information.csv,163,University of British Columbia Faculty of Medicine,BC,MD,,,0,0,review source match,2026-06-05,,
aamc_msar_deposit_information_csv_164_max_rady_college_of_medicine_rady_faculty_of_health_sciences_university_of_manitoba_no_compatible_active_school,open,no_compatible_active_school,aamc_msar_deposit_information.csv,164,"Max Rady College of Medicine, Rady Faculty of Health Sciences, University of Manitoba",MB,MD,,,0,0,review source match,2026-06-05,,
aamc_msar_deposit_information_csv_165_memorial_university_of_newfoundland_faculty_of_medicine_no_compatible_active_school,open,no_compatible_active_school,aamc_msar_deposit_information.csv,165,Memorial University of Newfoundland Faculty of Medicine,NL,MD,,,0,0,review source match,2026-06-05,,
aamc_msar_deposit_information_csv_166_dalhousie_university_faculty_of_medicine_no_compatible_active_school,open,no_compatible_active_school,aamc_msar_deposit_information.csv,166,Dalhousie University Faculty of Medicine,NS,MD,,,0,0,review source match,2026-06-05,,
aamc_msar_deposit_information_csv_167_mcmaster_university_michael_g_degroote_school_of_medicine_no_compatible_active_school,open,no_compatible_active_school,aamc_msar_deposit_information.csv,167,McMaster University Michael G. DeGroote School of Medicine,ON,MD,,,0,0,review source match,2026-06-05,,
aamc_msar_deposit_information_csv_168_northern_ontario_school_of_medicine_no_compatible_active_school,open,no_compatible_active_school,aamc_msar_deposit_information.csv,168,Northern Ontario School of Medicine,ON,MD,,,0,0,review source match,2026-06-05,,
aamc_msar_deposit_information_csv_170_the_university_of_western_ontario_schulich_school_of_medicine_dentistry_no_compatible_active_school,open,no_compatible_active_school,aamc_msar_deposit_information.csv,170,The University of Western Ontario - Schulich School of Medicine & Dentistry,ON,MD,,,0,0,review source match,2026-06-05,,
aamc_msar_deposit_information_csv_172_university_of_ottawa_faculty_of_medicine_no_compatible_active_school,open,no_compatible_active_school,aamc_msar_deposit_information.csv,172,University of Ottawa Faculty of Medicine,ON,MD,,,0,0,review source match,2026-06-05,,
